; classfreq  -v 1 -ci 20 -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.182940_2014-09-03.182940_LkVj4M/results/discovered_motifs/oligos_8nt_mkv6_m1/peak-motifs_oligos_8nt_mkv6_m1_site_distrib.tab
;	min                 	minimum of class interval (inclusive)
;	max                 	maximum of class interval (exclusive)
;	center              	center of class interval
;	n                   	occurrences
;	n_cum               	cumulative occurrences (inclusive)
;	n_dcum              	decreasing cumulative occurrences (inclusive)
;	f                   	frequencies
;	f_cum               	cumulative frequencies (inclusive)
;	f_dcum              	decreasing cumulative frequencies (inclusive)
#[min	max[	center	n	n_cum	n_dcum	f	f_cum	f_dcum
-200	-180	-190	6	6	7199	0.00083	0.00083	1.00000
-180	-160	-170	20	26	7193	0.00278	0.00361	0.99917
-160	-140	-150	18	44	7173	0.00250	0.00611	0.99639
-140	-120	-130	22	66	7155	0.00306	0.00917	0.99389
-120	-100	-110	40	106	7133	0.00556	0.01472	0.99083
-100	-80	-90	65	171	7093	0.00903	0.02375	0.98528
-80	-60	-70	204	375	7028	0.02834	0.05209	0.97625
-60	-40	-50	572	947	6824	0.07946	0.13155	0.94791
-40	-20	-30	1126	2073	6252	0.15641	0.28796	0.86845
-20	0	-10	1592	3665	5126	0.22114	0.50910	0.71204
0	20	10	1566	5231	3534	0.21753	0.72663	0.49090
20	40	30	1070	6301	1968	0.14863	0.87526	0.27337
40	60	50	541	6842	898	0.07515	0.95041	0.12474
60	80	70	192	7034	357	0.02667	0.97708	0.04959
80	100	90	63	7097	165	0.00875	0.98583	0.02292
100	120	110	26	7123	102	0.00361	0.98944	0.01417
120	140	130	32	7155	76	0.00445	0.99389	0.01056
140	160	150	21	7176	44	0.00292	0.99681	0.00611
160	180	170	16	7192	23	0.00222	0.99903	0.00319
180	200	190	7	7199	7	0.00097	1.00000	0.00097
; Statistics:
; -----------
; class interval     	20
; classes            	20
; count              	7199
; sum                	-8439
; mean               	-1.17225
; median class       	[-40..-20[
; var                	1.66e+03
; std                	40.7005
; min                	-188
; max                	187
; range              	375
; Host name	rsat
; Job started	2014-09-03.191722
; Job done	2014-09-03.191722
; Seconds	0.29
;	user	0.29
;	system	0.01
;	cuser	0
;	csystem	0
